mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,rms_mean,rms_std,tempo,label,filename
-95.78374,59.664555,122.07248,29.149506,-29.341267,28.570837,50.330864,14.444218,-11.952024,14.529001,28.39348,12.975983,-7.055488,11.340863,11.860459,10.687872,-8.614768,9.41054,11.576043,8.121517,-18.401043,7.70521,6.876074,9.74611,-11.656873,7.392338,2.6842973,8.966282,-5.7940955,8.747383,0.64830106,7.2514243,-7.260707,9.145259,1.7478309,8.289182,-6.149038,8.000207,-3.747774,9.178314,0.09446561714520495,0.04593054471359888,1867.9449473321624,641.2348861025397,1875.1005955510302,367.13477750629215,3804.782097411543,1194.4028674486176,0.16524070501327515,0.05387410894036293,123.046875,disco,disco.00086.wav
-100.28072,38.479626,109.986755,22.85638,-26.644407,15.779346,36.837772,13.420119,-10.409534,10.574424,28.786537,11.963551,-14.84601,9.92806,21.287558,7.8682866,-19.685312,7.571324,18.507954,7.668703,-16.396866,7.4920087,9.154231,7.6550364,-13.790873,6.274615,3.9914367,6.73409,-10.454129,7.511165,2.846874,7.9122834,-4.3164907,7.4678006,3.1700585,8.132691,-3.742943,8.555221,3.5618715,8.33116,0.1002388915071539,0.0499597017902103,2139.9275394701563,576.9130364029895,2190.4788401887376,313.648089278675,4527.826423379495,1267.0378617145527,0.1192207932472229,0.02924562804400921,107.666015625,disco,disco.00087.wav
-97.904755,37.781956,101.02156,19.500227,-40.56285,12.007121,51.03369,11.163758,-11.7087,8.122596,25.062588,9.400059,-14.040237,6.911136,17.196808,7.3234653,-9.614368,6.595698,16.974564,7.0399685,-7.166898,7.1796865,11.722058,6.4482336,-5.717738,7.1404295,6.242812,5.912064,-6.062619,6.4469366,4.6809263,6.0537577,-6.246089,6.0007596,-0.98769873,5.45051,-2.7478018,7.440747,0.632152,7.2991157,0.13140618957849962,0.03793605195258232,2238.5348872355758,401.31360747911725,2023.290677402401,217.55208935118208,4384.238428527407,753.2111625272902,0.1190052330493927,0.05426306277513504,123.046875,disco,disco.00088.wav
-114.935326,54.53622,113.47695,24.857702,-29.819769,21.095196,42.611168,11.577017,-10.305928,10.539434,26.97817,9.161195,-14.481594,8.886254,21.235638,7.7448874,-17.643867,8.565793,17.091944,6.831653,-13.474372,8.09697,8.586038,6.291561,-11.412159,6.868501,6.2101836,6.858853,-10.888188,6.588864,3.6530802,6.090211,-10.314119,6.2036233,0.569396,6.493979,-4.1523194,7.9282656,3.4732635,7.8303614,0.11182509184068058,0.04071939485912352,2128.9326621445252,571.3407264217385,2108.8986957351976,396.89781917270403,4423.058147386166,1302.6472909195495,0.1002926304936409,0.03168967738747597,129.19921875,disco,disco.00089.wav
-125.691124,43.13925,88.54062,24.148952,-16.764917,18.804094,42.78476,14.379346,-9.905494,10.96482,29.16589,10.116966,-19.357843,9.628062,20.46263,8.29684,-16.48972,8.074325,15.013229,7.4698157,-8.7628,7.3225,12.773269,6.7444115,-7.7579846,6.408943,7.044875,6.54566,-8.517818,5.747993,3.2749631,5.7100406,-6.4780283,6.5799446,5.800038,5.6580524,-3.495919,5.9391084,-0.057121754,5.9390464,0.14611353804137664,0.06483502099162555,2574.459664277503,657.7990362883958,2396.431955074073,309.73574327785985,5458.62535799739,1211.5841290686685,0.09060119092464447,0.05365009605884552,129.19921875,disco,disco.00090.wav
-116.88239,91.968605,98.47117,30.747486,-18.994413,28.673283,44.840286,13.516007,3.8026059,12.89393,28.490915,11.458511,-1.1055839,11.411244,14.694503,10.786865,-7.7551017,10.151207,9.754843,11.039381,-10.107707,9.882648,6.374911,9.609041,-3.9110444,8.709996,7.904995,9.7529955,-3.2170568,9.482014,0.13055524,8.42121,-7.8425574,8.924451,-1.7268641,9.312913,-2.4234636,9.143574,-0.71860856,10.883963,0.09160579200502707,0.05521379724366545,2038.0233320076643,786.6249246384434,2079.8453102333197,500.40017902177306,4205.2946794337295,1643.4316764424627,0.17357677221298218,0.10127349942922592,99.38401442307692,disco,disco.00091.wav
-123.83839,51.465435,89.85542,25.259203,-1.8465991,24.39895,51.16645,14.297251,-16.249851,11.360654,28.27051,11.073337,-12.485134,9.090886,19.029924,8.523045,-13.273392,8.25258,18.4808,8.310758,-13.773316,7.451141,12.865,6.6423154,-8.755854,8.34472,8.252399,8.144707,-8.232474,8.13473,5.514292,6.420619,-8.406771,7.5839176,4.474396,8.35335,0.31307545,9.031212,1.8271207,8.345632,0.11746997051430781,0.04936828365468202,2457.290836676926,659.5811250971168,2400.458463665014,353.3620030040051,5267.457810687355,1352.4765975368364,0.10665763914585114,0.03714005649089813,117.45383522727273,disco,disco.00092.wav
-86.06048,58.678093,87.53962,26.830986,-20.164946,17.159021,53.994804,13.843242,-1.0499109,13.746337,19.554424,10.334011,-4.0692763,12.599323,21.03328,8.493078,-19.54656,11.2336,12.379772,11.338557,-22.007032,9.714496,9.582277,10.286585,-15.912197,11.478026,3.974922,9.203827,-13.915902,7.5081143,2.3806326,8.697093,-7.735189,7.7064724,3.4427562,6.988976,-4.146654,9.339631,5.921882,8.045945,0.13702236803944315,0.06137659636156873,2460.976249719336,700.2426837685078,2302.7645721470553,341.46301147037804,5018.7851199971,1373.9398489527603,0.15328684449195862,0.06024862080812454,107.666015625,disco,disco.00093.wav
-130.04454,45.210865,102.52376,23.621792,-4.4473805,11.04489,50.050278,10.688775,-15.527548,7.392941,32.12771,7.975422,-18.167599,8.376345,24.282227,7.060344,-11.898268,6.812722,13.758483,7.1778164,-12.887311,5.9753265,7.271593,6.1868725,-9.363437,9.165009,4.6024423,6.494509,-9.572757,5.675028,4.2411375,6.3780336,-4.685522,5.290805,-0.45100075,6.521079,-6.8749757,5.3287516,4.7550755,6.746806,0.09355627356438515,0.034793897752055526,2207.5083642922987,547.1049605850054,2353.4688289012747,296.2711647574178,5074.241861223898,1089.44721965138,0.09929446130990982,0.030415572226047516,135.99917763157896,disco,disco.00094.wav
-159.87213,72.51605,81.97704,28.828081,-16.80941,25.725708,52.474285,16.07817,-4.4832144,15.623451,22.819843,15.668014,-8.224292,11.375471,23.363256,10.71873,-5.5141973,10.257359,17.69528,10.974122,-15.364145,10.340737,10.800621,7.9996843,-13.514515,8.379665,1.7336042,9.284756,-6.554976,9.389707,5.1028657,8.790774,0.33779407,10.738928,7.0105104,10.917785,-5.453151,9.835063,0.798843,8.966881,0.11803151283352668,0.06673438896293425,2487.3290420447815,756.129288115858,2276.752800711623,416.53620503554646,5008.401552983613,1418.2294652871121,0.098395437002182,0.052848465740680695,123.046875,disco,disco.00095.wav
-133.85442,52.78354,93.47158,24.302605,-24.21527,19.769728,61.422466,12.851219,-22.842373,11.106898,30.967571,12.849558,-14.948222,8.723052,20.224098,9.0029745,-9.285205,8.984804,15.77714,7.9134827,-8.730885,9.850956,11.959778,7.7240067,-5.31978,8.459084,4.9884243,8.516665,-0.6628182,8.220516,3.7251098,8.083582,2.103134,7.716649,5.42835,7.153539,3.0865352,8.271574,2.4573405,7.5616665,0.13436042331303172,0.05812311899708115,2481.7391882072357,608.2583877143666,2178.6360814569034,263.7579750747341,4956.558659458382,907.4861086854128,0.09197086840867996,0.04092402383685112,103.359375,disco,disco.00096.wav
-116.93205,52.73633,75.749084,17.173904,-4.221549,11.801216,37.290447,12.214001,-5.3265285,9.408802,31.37679,8.7971525,-12.156291,7.8195033,22.918865,8.816556,-11.431438,7.1197944,14.620312,7.501036,-13.048337,7.4236965,13.39182,7.982188,-13.217568,8.041598,8.250453,7.9034715,-15.219112,8.706738,9.844795,6.039865,-6.2038827,6.4523106,8.005424,7.9193573,-8.028849,6.296612,4.3834634,6.620281,0.12045063865525908,0.047792877568777065,2825.987251028338,561.5179048107958,2680.412391387406,261.03184313742116,6233.179503969693,1003.0356853071806,0.10806800425052643,0.04724433645606041,129.19921875,disco,disco.00097.wav
-91.60158,42.9243,99.44184,20.600815,-8.968848,16.371103,40.157185,14.322718,-18.011234,12.035564,22.539673,11.079327,-21.947449,10.808759,15.766949,9.704118,-25.639265,8.016972,17.657347,7.616642,-13.664313,7.2974315,15.622417,8.496051,-15.459026,7.001063,4.5017815,6.6801147,-10.141648,7.4663186,0.458398,7.0065722,-10.141388,6.3309836,4.7843423,6.72807,-6.88776,6.8826876,-0.9881234,6.4129577,0.11256940919856923,0.051871172749135726,2418.030526971729,594.1424808483318,2432.294029126342,287.60109172829794,5386.464979698376,1188.945911726531,0.12263539433479309,0.03950149565935135,123.046875,disco,disco.00098.wav
-91.60158,42.9243,99.44184,20.600815,-8.968848,16.371103,40.157185,14.322718,-18.011234,12.035564,22.539673,11.079327,-21.947449,10.808759,15.766949,9.704118,-25.639265,8.016972,17.657347,7.616642,-13.664313,7.2974315,15.622417,8.496051,-15.459026,7.001063,4.5017815,6.6801147,-10.141648,7.4663186,0.458398,7.0065722,-10.141388,6.3309836,4.7843423,6.72807,-6.88776,6.8826876,-0.9881234,6.4129577,0.11256940919856923,0.051871172749135726,2418.030526971729,594.1424808483318,2432.294029126342,287.60109172829794,5386.464979698376,1188.945911726531,0.12263539433479309,0.03950149565935135,123.046875,disco,disco.00099.wav
-80.93423,69.844055,84.780525,27.397537,-31.534628,23.427021,33.90174,20.180634,-19.836761,12.600177,23.553936,11.64812,-22.136858,9.675196,20.0265,9.838654,-16.764809,9.6691885,19.219479,7.4722457,-13.098828,8.665294,11.502167,7.242873,-10.718428,8.612101,10.579796,8.490456,-8.420744,8.056465,7.3195724,7.4438677,-5.3723483,8.334141,7.692515,7.8875685,-5.549921,7.9617834,1.5127791,6.4125447,0.147308750845901,0.05376990088333853,2668.0004395576575,646.9759461623977,2351.252049555612,328.37794167678385,5475.470551315981,1250.7024583919294,0.12520436942577362,0.049680113792419434,117.45383522727273,hiphop,hiphop.00000.wav
-81.23491,60.483727,49.59364,30.2495,-14.54748,31.466301,57.964962,18.003633,6.819769,19.676743,27.149471,15.953518,-6.858137,13.554168,31.304558,12.128763,-10.085702,11.78502,20.306627,9.428737,-2.5411096,10.62116,12.749884,8.853222,3.9834008,10.1608095,13.237081,8.646817,-2.3675618,8.687154,12.267019,8.15654,-7.0323944,8.223784,4.744981,7.6395354,1.869817,7.5591583,0.028270701,8.221131,0.09770647537219644,0.07165936104502389,2808.9257718085955,969.1751988652853,2441.416675729923,397.77398146159834,5528.454221650232,1441.124684212152,0.28538304567337036,0.08297007530927658,92.28515625,hiphop,hiphop.00001.wav
-202.88803,68.24754,132.37215,32.19236,12.0172825,28.378355,43.746815,17.81464,-10.215274,18.555044,17.121582,14.4484215,-13.547271,13.374532,15.044368,11.309469,-16.248148,11.709985,9.423361,10.627476,-11.636703,11.492378,7.0480886,8.8814535,-4.321259,9.962942,0.8238828,9.543182,-5.6068845,8.338753,1.260992,7.4113135,-6.9671044,7.855896,0.3928656,6.41775,-2.4253883,6.455276,-2.932968,6.229042,0.05871157192575406,0.049811052666069396,1490.683575771141,795.9721712640174,1910.490628858794,483.2868362584592,3095.0940196309457,1845.8600796011385,0.09347894042730331,0.033537156879901886,99.38401442307692,hiphop,hiphop.00002.wav
-40.30154,70.37605,80.84723,27.38878,-25.67689,35.48486,38.443054,17.083408,-11.0728245,16.694588,24.89941,17.605825,-7.373214,16.450027,26.759275,13.698296,-5.30603,13.196454,16.782677,10.395353,-3.5075712,9.461363,8.458928,8.672743,-5.6017284,8.473889,12.050404,8.259294,-1.8917375,8.574618,10.464018,10.117109,0.64275295,7.7881713,0.26245183,7.874995,-5.0987406,7.5683193,-4.019602,7.560538,0.10350127489365817,0.04778517781257181,2492.9547227672974,703.7237315294673,2330.1743629992484,441.39718574670695,5125.735027552204,1345.5650152971998,0.26632264256477356,0.11611923575401306,92.28515625,hiphop,hiphop.00003.wav
-140.16278,111.354225,71.62643,32.658108,-3.7887423,38.809994,38.988525,21.414312,4.189599,20.410582,31.528362,17.512213,-3.9393044,16.698072,19.742453,12.47244,-3.7496216,13.660195,16.006994,13.781949,-3.1765268,10.584588,11.833971,9.494874,-1.247125,10.507342,5.767767,10.585016,1.2916698,8.930216,1.6718788,8.48089,-0.8302686,7.794627,1.6229783,8.081318,-4.0859265,7.69565,1.1263291,9.040618,0.0998514386359242,0.07825579419844424,2372.6884690482993,1035.103714628166,2359.40948237905,605.9558605372488,5060.011295044229,2084.1681734288427,0.20046541094779968,0.1240294873714447,95.703125,hiphop,hiphop.00004.wav
-11.706974,36.734253,81.97666,19.631945,-8.50863,15.445199,52.77378,15.23869,-14.69211,12.403928,31.962574,10.289108,-19.680723,10.736871,22.857765,9.39611,-14.704154,7.849264,14.509826,9.009259,-10.078541,8.755917,14.002207,8.154259,-8.072071,7.2129087,7.4281483,6.5882025,-5.4953237,6.2720942,12.837337,6.583394,-3.6954393,6.4693456,6.2187123,6.7119923,-2.5849419,6.182325,0.10216539,6.418369,0.12458309164733179,0.05111310731413429,2709.1715224983186,498.0490462313749,2510.848005701867,220.22015597847025,5794.946345707656,702.0936978780732,0.26158612966537476,0.0734429806470871,71.77734375,hiphop,hiphop.00005.wav
-59.565926,82.91942,63.92967,31.969063,3.4871747,27.469923,45.23575,20.804008,-1.1528622,19.794626,28.24374,15.003382,-13.170861,14.551813,23.591469,12.45545,-6.623231,12.169583,16.47062,10.899906,-7.2728996,10.142698,14.477062,10.408297,-5.8007746,9.887914,8.173893,8.243036,-6.858704,8.384927,6.7351756,7.0200577,-4.4826007,8.046836,0.95316166,7.3193846,-7.1244917,8.304353,-1.2569647,6.744571,0.12817024059841453,0.09665488936159111,2858.1926146109076,982.7110018497556,2639.930294665962,404.2813194879802,6048.0988752537705,1500.9411122924078,0.2705450654029846,0.12672528624534607,99.38401442307692,hiphop,hiphop.00006.wav
-58.496304,60.68856,103.04962,25.188023,-7.211679,26.972906,44.861687,20.462036,-8.600805,16.929384,12.351103,13.436871,-13.741838,14.38966,19.971472,11.270769,-13.119661,12.396714,17.136522,9.7931385,-3.9439182,10.296194,15.57406,9.27011,-0.4531827,8.417868,6.926793,6.9398947,-6.032184,7.2332087,5.6364055,7.1044188,-3.1755676,8.210566,1.8142024,6.201492,-2.5621526,5.588148,0.11353253,6.501664,0.07863669458139985,0.05050011279780793,2047.1754195666026,705.4364965684734,2269.4488308988643,457.80000606608303,4553.073396262326,1563.77359394349,0.2638739049434662,0.09720643609762192,123.046875,hiphop,hiphop.00007.wav
-111.1565,83.64457,55.170074,36.58759,-18.427658,35.182304,47.191257,25.580723,-24.79131,23.598373,22.537811,18.253891,-21.141804,18.350206,12.53944,13.271457,-15.8703985,12.604306,16.290926,10.632586,-12.56634,10.588595,9.6244955,9.447003,-12.129928,9.153118,4.8603306,9.892293,-2.208543,9.2225065,6.8882775,10.26401,0.4771722,12.429916,12.992372,11.648647,5.9447727,11.891137,5.44095,12.112837,0.17704972387374324,0.10082143296644414,3070.837758466108,945.5696801747408,2349.664526925647,322.68486609856063,5754.494566596578,1256.1802342892179,0.14181587100028992,0.08861150592565536,172.265625,hiphop,hiphop.00008.wav
-94.94585,70.82655,94.2148,40.278576,-2.5425856,25.694027,49.543236,17.052036,-6.608906,15.134711,33.220383,13.008617,-7.631567,13.775201,20.948034,9.760211,-8.870919,10.738032,16.786114,9.934824,-5.2582693,10.069235,10.763062,8.431685,-3.474365,7.641343,7.295585,7.6236567,-3.452371,7.789155,3.8399713,7.652046,-3.252921,6.286078,1.7923427,7.375679,0.07654597,8.41363,3.9815254,10.001464,0.09830917983855375,0.08603044540078515,2200.1104645288874,990.9673047766861,2285.5671614469156,506.30760376139153,4792.170223227233,1843.0773502802526,0.21565283834934235,0.09988116472959518,103.359375,hiphop,hiphop.00009.wav
-67.46242,36.163307,94.84827,21.400291,-38.84963,16.879484,37.633415,13.950225,-12.246916,12.462589,36.890293,9.896915,-12.640728,10.348612,18.295763,8.694711,-8.845362,8.727918,17.97754,8.031239,-7.2741294,7.7930236,9.713927,7.3770337,-8.736391,7.0125904,4.5039,7.132139,-7.5942483,5.7524867,0.21276529,6.406672,-4.881601,7.971368,4.8451633,9.516299,-1.9947603,9.380583,-0.73819774,8.826222,0.12542634921210363,0.04901950362332947,2284.341189135125,491.0703136670247,2116.5943117834136,206.1892712175142,4663.012638667344,810.6923513964464,0.17160548269748688,0.07665371149778366,95.703125,hiphop,hiphop.00010.wav
-74.21385,51.328445,104.603294,25.936722,-8.389851,23.32948,49.65144,16.756466,-9.374009,12.827914,21.451525,11.740707,-16.336187,12.01554,18.779911,10.209627,-13.071929,8.99236,18.470474,8.1909075,-14.949953,7.997304,6.8847446,7.8190646,-15.329198,7.1111584,4.7792454,7.927685,-11.102331,7.2653832,4.7398634,8.77332,-2.809381,10.083455,6.800127,10.391587,-5.809848,10.192341,-3.7738276,9.607691,0.09415142534319412,0.05849937726030152,2095.493684451654,656.0109279180517,2241.001468555677,332.88027099886943,4581.942543684745,1310.6285147415322,0.20370934903621674,0.08127894997596741,135.99917763157896,hiphop,hiphop.00011.wav
-67.06469,44.254967,112.4042,17.864193,-23.642937,17.232153,44.273914,12.901006,-18.864435,11.463524,23.873178,9.901426,-13.402471,12.506492,20.146372,9.134918,-10.64462,8.414144,20.617966,8.151369,-7.5052657,9.451424,14.423792,8.618077,-9.388905,9.203083,11.289869,7.7864456,-8.865541,9.393047,7.08106,10.8786,0.44676346,10.801818,9.378616,10.638849,-0.89291155,10.550157,-0.57676893,10.282214,0.08725355580529776,0.033505757982663226,1976.8724759558752,464.49185881184366,2110.123008273574,294.11470278161096,4277.396769866589,1030.66231182108,0.19884692132472992,0.06461892277002335,99.38401442307692,hiphop,hiphop.00012.wav
-129.32367,69.61597,141.7129,52.433273,-42.47719,32.518784,34.013855,24.790907,-6.9758534,20.883938,8.702186,22.60249,-11.367335,13.220587,15.941672,14.743633,-9.015237,9.516675,6.635536,9.165128,-8.340363,11.810495,7.5527344,10.00735,-5.4726863,10.657815,5.869146,9.306579,-3.1564074,9.0198555,-1.6924475,6.142989,-8.8043165,7.4630504,-4.851142,8.059908,-9.280404,6.193232,2.1282108,7.535015,0.09662455288089714,0.03754333209735379,1798.6768468891012,696.2170711695189,1688.0838761796347,674.962445753339,3626.8209152044665,1698.219802104594,0.1366313248872757,0.03244362771511078,103.359375,hiphop,hiphop.00013.wav
-51.30058,56.994396,91.1179,26.337793,-33.764687,23.369612,69.930504,15.873753,-12.937068,14.112831,23.175821,11.294512,-13.755632,12.600311,23.7831,8.470319,-14.731517,8.417468,10.696287,8.644395,-13.472491,7.268283,6.080384,7.2009516,-14.718082,6.6506414,1.6842011,7.0749025,-7.244112,6.7477927,3.9613552,6.971011,-2.6555943,8.117358,7.552985,9.349168,-0.13239115,7.9846435,-0.7225547,6.611614,0.1338294693783836,0.045157043152217656,2436.5700963303734,515.6772914947163,2117.3243435959766,310.1460600068084,4774.86705381743,942.7011266200498,0.1851305067539215,0.06126569211483002,135.99917763157896,hiphop,hiphop.00014.wav
-81.904236,45.893574,94.720695,20.671587,-16.211037,16.260828,40.537342,13.116391,-12.241579,11.019394,28.193031,11.463177,-20.108301,8.642143,18.112103,7.758513,-14.630498,6.781159,14.179908,8.956599,-7.2731595,9.273128,13.656333,6.89572,-8.495124,7.1981688,7.899787,7.643452,-4.8285165,7.309061,5.1057014,6.6496844,-5.877637,7.135007,2.075965,7.1261015,-5.6626787,7.3995523,-1.3687441,7.0695834,0.11600965837683681,0.05019355317590363,2397.1443316338377,535.224300524331,2346.275923200654,252.20088751840802,5283.620203288138,976.4268384037222,0.14012908935546875,0.06378909200429916,198.76802884615384,hiphop,hiphop.00015.wav
-88.141426,66.36709,77.38236,25.977583,-19.072306,24.027296,51.598656,18.19561,-11.7594,14.745549,22.23447,14.470027,-4.727125,14.611285,20.125822,11.506643,-8.3214035,11.002652,14.612495,9.820593,-3.8051765,9.983565,8.59063,9.534422,-11.454931,9.484315,2.1611478,8.379104,-12.679551,9.745807,0.39431232,9.846196,0.97560257,11.158884,10.530947,11.772112,7.629914,11.333226,4.391355,11.486456,0.11039989970030936,0.07459266899776947,2432.633895056764,776.6746126363718,2247.3131091664304,331.56999645395723,4919.146176225348,1222.3577786291007,0.20773114264011383,0.10588569194078445,99.38401442307692,hiphop,hiphop.00016.wav
-76.79857,49.21301,98.390625,18.715492,-5.0479903,21.35644,49.339622,12.878734,-10.298393,12.19328,33.28461,10.9958515,-9.9737,9.830005,17.609251,7.220084,-12.237133,7.192515,18.658957,7.9082413,-10.978353,7.4932733,11.509188,7.0804152,-10.487104,7.072719,6.2597446,7.462355,-6.9740686,6.5910296,2.4984546,6.7226067,-4.895601,6.5769243,5.457154,7.103345,-1.8284396,8.009926,0.6430391,7.318776,0.08037456798627224,0.042379140617856005,2145.0454449830463,483.64143161211547,2358.753660373892,285.6888823470056,4956.067376015081,990.6909128241723,0.19137202203273773,0.07137160748243332,99.38401442307692,hiphop,hiphop.00017.wav
-113.53241,69.81611,68.488365,40.436813,-15.747566,27.003372,56.377018,24.143694,-8.181871,19.416475,27.015606,17.074066,-12.3755245,14.926115,20.661098,11.512689,-12.6683,11.700507,15.433944,10.585837,-10.997763,10.596149,14.044764,9.940689,-12.50229,10.135505,7.4038095,8.917751,-13.326708,8.9506645,-0.2417692,8.382529,-12.049074,9.0353155,3.820072,9.280962,-2.674413,9.76397,5.6393175,11.748823,0.14572457463263727,0.10307802215489517,2677.2014312905194,1001.4425947967763,2337.2949947868146,320.62146697005943,5366.388973227233,1332.9171063377603,0.16548869013786316,0.08454310894012451,143.5546875,hiphop,hiphop.00018.wav
-64.75484,76.30149,88.22647,27.397276,-10.355254,31.480177,41.795155,21.544777,-2.5577855,16.318655,22.908054,13.996219,-6.495011,14.990113,16.630516,10.821584,-5.802398,12.205297,13.089849,9.480415,-6.9133754,9.437903,3.0193243,8.083601,-9.770441,8.096968,2.3416917,7.5924463,-7.051864,8.412527,3.197937,8.673268,1.7190007,9.623375,6.0806336,9.380226,0.36686364,9.414092,-3.036669,8.903037,0.10013617495649652,0.05665931799701098,2470.3099575217398,911.2803924485808,2410.202245371045,626.9780757809149,5255.716969076276,1903.8706156660471,0.2258465588092804,0.10862859338521957,99.38401442307692,hiphop,hiphop.00019.wav
-122.26182,68.75789,50.57139,32.288113,-27.801025,28.156149,66.5803,22.016365,-6.6053147,17.180872,32.071156,12.748144,-8.241498,15.637986,22.45073,11.3515215,-6.943716,12.3983345,21.067606,10.945927,-6.176521,11.092856,13.646001,9.741724,-3.0987208,11.736563,8.706403,9.717525,-2.9165342,9.960012,3.6900392,10.450388,0.28579822,13.25615,12.886931,13.476204,14.645563,14.227901,15.36167,15.022148,0.1080872667730085,0.07583870330118699,2678.1366851461185,683.710027628,2262.4928742758884,305.39444154073914,5267.091429814385,1022.275976484823,0.17585226893424988,0.07527808845043182,117.45383522727273,hiphop,hiphop.00020.wav
-27.65653,38.021156,94.36548,25.51974,-20.578146,21.933548,49.886658,17.15475,-14.699281,15.836078,23.853004,12.262375,-17.633308,11.062923,24.027565,8.25614,-15.87746,8.254964,16.434723,7.99672,-10.632629,7.942644,13.892767,6.9370074,-10.462795,7.378224,8.212202,7.576763,-10.292511,7.4365296,5.0168014,8.031848,-5.758277,8.798779,10.31377,8.744613,3.622611,9.749693,9.19917,10.17885,0.11971916086620263,0.06388740174691601,2405.8304964260956,722.3579184145215,2268.6671782842473,301.0572196168639,4987.576131090487,1151.7439314454184,0.24181972444057465,0.0732823833823204,99.38401442307692,hiphop,hiphop.00021.wav
-100.64651,73.52495,110.216705,29.229675,1.0290108,20.759926,38.75422,16.479164,-14.497624,12.697329,20.640644,12.392311,-18.037573,13.8258505,12.566877,10.652595,-14.129198,10.353148,15.096192,11.034219,-9.24337,9.065769,11.397925,7.557156,-9.508858,7.7854095,8.637581,7.879192,-7.098959,7.432425,2.9905353,7.2979107,-4.51133,7.7736654,4.692606,7.2278495,-4.1138377,7.942318,-2.781771,7.834574,0.07539659162316319,0.05045244842883275,2025.6497618309736,712.3330583866731,2272.73703743151,381.35126391887957,4603.509054161833,1466.266274850379,0.17348304390907288,0.07910357415676117,99.38401442307692,hiphop,hiphop.00022.wav
-44.723373,35.48296,101.193695,18.264616,-26.262499,14.074519,52.928112,9.898497,-11.71543,11.902918,26.944754,8.430853,-13.282815,9.347383,20.712088,7.813365,-17.486723,7.110417,11.862879,6.6962147,-10.666727,6.872935,8.381841,6.3930087,-15.426938,6.0877295,4.878398,6.442012,-10.051116,6.3814435,4.5640874,6.9975133,-1.9918473,6.234968,7.9792337,6.256466,1.2123257,6.382471,1.3652086,6.758189,0.10665716538573086,0.03604835229931065,2240.2899872227676,500.7324780498748,2193.9809559450014,253.8087751191815,4728.4366050065255,956.9280827004989,0.1904764026403427,0.05567902699112892,92.28515625,hiphop,hiphop.00023.wav
-63.147476,62.930897,86.30364,24.887928,-37.95675,28.419739,39.56944,19.53808,-16.530737,18.066284,21.098028,13.455576,-12.261162,14.61385,13.075492,9.813232,-12.380371,10.424436,16.627066,9.616932,-3.9949179,9.520559,8.840081,8.401209,-6.322554,8.5367,5.6984353,7.4919124,-6.304396,8.940091,2.3077388,9.6823635,-0.8495546,10.028642,6.523471,8.777312,4.6868777,9.829602,4.4054775,9.329835,0.13885955928557617,0.05588510611809847,2517.7936351466747,625.2193461689775,2163.294065311931,419.5189990248205,4926.498774198811,1245.4378694782163,0.1785447597503662,0.08742047101259232,103.359375,hiphop,hiphop.00024.wav
-44.338444,48.096428,93.38643,24.570536,-22.309427,27.368402,48.852543,16.147993,-13.904016,14.502608,34.413067,11.44324,-6.3259196,11.853853,25.873789,9.707717,-12.339953,8.617929,20.430222,7.83602,-5.7629786,8.362192,11.865526,7.426108,-11.55436,8.213079,10.151673,7.216042,-3.9578185,8.488214,10.602381,8.814355,0.8375742,9.30394,9.2124815,9.373738,1.7233541,9.568446,-0.21945441,10.14391,0.10742489607501933,0.06770191317713657,2305.1541602197276,708.4470628675681,2226.967938496362,302.83400502842466,4814.935798379495,1153.861548387494,0.25150632858276367,0.08562212437391281,107.666015625,hiphop,hiphop.00025.wav
-102.89939,68.7485,30.651878,33.76995,20.85029,29.417294,45.66796,18.697977,9.681037,16.719212,8.775831,15.746825,1.5652859,17.699543,12.388125,13.534316,0.5594133,12.597093,5.1369996,10.168575,-2.7244704,9.3689165,8.163298,9.794156,-1.3305278,9.220077,3.326149,8.613153,1.2415822,7.9452453,3.23453,8.944007,-2.711045,10.578786,5.7488914,9.625087,-0.7238461,11.048718,2.7033617,9.396746,0.17268506904625383,0.10812749230518369,3460.24289862119,1021.5392730197423,2917.5568063224846,332.88640608346395,7021.890286786841,1316.2349203926283,0.16455323994159698,0.07931177318096161,103.359375,hiphop,hiphop.00026.wav
